1	2
2	4
3	1
4	2
5	2
6	1
7	1
8	3
9	4
10	3
11	2
12	2
13	4
14	2
15	1
16	4
17	3
18	3
19	1
20	3
21	3
22	3
23	2
24	1
25	2
26	3
27	1
28	4
29	3
30	1
31	2
32	1
33	3
34	3
35	4
36	4
37	3
38	1
39	3
40	1
41	1
42	2
43	3
44	4
45	4
46	1
47	1
48	4
49	2
50	1
51	4
52	2
53	4
54	2
55	2
56	2
57	1
58	3
59	4
60	2
61	3
62	1
63	3
64	3
65	2
66	3
67	3
68	1
69	2
70	2
71	4
72	3
73	3
74	4
75	4
76	2
77	4
78	1
79	1
80	1
81	3
82	4
83	2
84	3
85	3
86	3
87	2
88	4
89	4
90	1
91	1
92	1
93	3
94	3
95	4
96	4
97	2
98	4
99	2
100	2
101	4
102	1
103	4
104	1
105	3
106	1
107	1
108	4
109	4
110	4
111	1
112	2
113	2
114	4
115	2
116	2
117	4
118	3
119	1
120	2
121	4
122	3
123	3
124	2
125	1
126	1
127	2
128	4
