1	2
2	1
3	1
4	4
5	2
6	2
7	3
8	2
9	1
10	2
11	3
12	4
13	1
14	3
15	4
16	1
17	3
18	1
19	4
20	1
21	4
22	3
23	1
24	2
25	4
26	3
27	1
28	3
29	2
30	2
31	1
32	4
33	4
34	2
35	4
36	2
37	4
38	2
39	4
40	3
41	3
42	1
43	1
44	1
45	2
46	3
47	2
48	1
49	1
50	2
51	4
52	4
53	3
54	2
55	3
56	4
57	3
58	2
59	2
60	3
61	3
62	2
63	1
64	4
65	1
66	4
67	4
68	3
69	2
70	1
71	1
72	4
73	1
74	1
75	3
76	3
77	1
78	1
79	4
80	4
81	2
82	4
83	3
84	2
85	1
86	3
87	3
88	3
89	4
90	3
91	2
92	4
93	2
94	4
95	1
96	2
97	4
98	3
99	2
100	3
101	2
102	3
103	1
104	2
105	1
106	4
107	2
108	2
109	3
110	3
111	4
112	1
113	1
114	2
115	4
116	3
117	4
118	2
119	3
120	4
121	2
122	4
123	1
124	3
125	1
126	4
127	1
128	3
